business_id,city,state,categories,high_category_consumption,low_category_volume,high_city_state_income,high_star_business,high_review_count
0x886b5ce330333d5d:0xfe5fe021919d30cc,Greenwood,Indiana,Handyman or Other,True,True,True,False,False
0x886b5cfb6f026799:0x50362db3c954cf6c,Greenwood,Indiana,Handyman or Other,True,True,True,False,False
0x886b5d232006aa2d:0x830add274cf4b420,Greenwood,Indiana,Handyman or Other,True,True,True,False,False
0x886b5d3abb178281:0xb0a21ca7ae7b15df,Greenwood,Indiana,Handyman or Other,True,True,True,False,False
0x886b5e223abcb9c9:0x36b73c74c7cad7a5,Greenwood,Indiana,Handyman or Other,True,True,True,False,False
0x886b5e800eb4d6bd:0x6c20f866baec7f9b,Greenwood,Indiana,Handyman or Other,True,True,True,False,False
0x886b5d49a72cbd57:0x731158243f33b07d,Greenwood,Indiana,HVAC & Air Quality,True,True,True,False,False
0x886b5d6e9602e805:0xb14e3dbe3bc6f404,Greenwood,Indiana,HVAC & Air Quality,True,True,True,False,True
c6M48C5AdgZcfJhnWeEyOQ,Greenwood,Indiana,HVAC & Air Quality,True,True,True,False,False
pZ_ZaCRNXv7PRpUYctdosw,Greenwood,Indiana,HVAC & Air Quality,True,True,True,False,False
0x886b42c831d267bb:0x4739fada92238446,Greenwood,Indiana,Exterior Remodeling or Construction,True,True,True,False,True
0x886b5d01d724d1eb:0x8b4f0ab666cda141,Greenwood,Indiana,Exterior Remodeling or Construction,True,True,True,False,False
0x886b5d1bd8e7569f:0xd4ff2ea7d038c111,Greenwood,Indiana,Exterior Remodeling or Construction,True,True,True,False,True
0x886b675ca3e3cbc1:0x8ba9d525d9e52b91,Greenwood,Indiana,Exterior Remodeling or Construction,True,True,True,False,False
7q4yxsNmFjezW0mVeKK9Sg,Greenwood,Indiana,Exterior Remodeling or Construction,True,True,True,False,False
0x886b5ce0ced63b57:0x79bf7526125926b0,Greenwood,Indiana,Cleaning Services,True,True,True,False,True
0x886b5d1c00fa686b:0x7701810d0664c33,Greenwood,Indiana,Cleaning Services,True,True,True,False,True
0x886b5d3ad0c571bd:0xf40d9c86fed699ab,Greenwood,Indiana,Cleaning Services,True,True,True,False,False
0x886b5dea6962af81:0x6417cdd6d3fc4689,Greenwood,Indiana,Cleaning Services,True,True,True,False,True
m91amenYHICtjd50p8LyNA,Greenwood,Indiana,Cleaning Services,True,True,True,False,False
0x886b42921ba3a7b9:0x308049a82a2269e5,Greenwood,Indiana,Appliance Repair & Installation,False,False,True,False,False
PWAu8WGy1OrALkNioA1Klg,Greenwood,Indiana,Appliance Repair & Installation,False,False,True,False,False
g4lvsqQkc_o0JkLKaOatFw,Greenwood,Indiana,Appliance Repair & Installation,False,False,True,False,False
0x886b5dc96ff7817d:0x9f50055af0a76d54,Greenwood,Indiana,Interior Remodeling,False,False,True,False,True
0x8811e630cb4dc943:0xfe32ab4207ab30c5,Griffith,Indiana,Masonry & Concrete Services,False,False,True,False,False
0x8811e650a48f365f:0x53485158d432fec6,Griffith,Indiana,Cleaning Services,True,False,True,False,True
0x8811e70baf9fe25b:0x822a6407fcf983ce,Griffith,Indiana,HVAC & Air Quality,False,False,True,True,False
0x8811de6a38b0381f:0x4f94da8def18282e,Hammond,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x8811df6b0aaab0b5:0x9bac421940f16032,Hammond,Indiana,Exterior Remodeling or Construction,False,False,False,False,True
0x8811de7597b8a7a5:0xa97bc0bc5157a577,Hammond,Indiana,Cleaning Services,False,False,False,False,False
0x8811df6afba308d3:0xd8c3053ea42bd17c,Hammond,Indiana,Cleaning Services,False,False,False,False,False
0x8811dfaf4894912b:0x896a810c601ec007,Hammond,Indiana,Cleaning Services,False,False,False,False,True
0x8811dfd0f4cbf337:0xe2c69bf1402d9a83,Hammond,Indiana,Cleaning Services,False,False,False,False,False
0x8811dfb6056653b3:0x6e766ab5cc6af177,Hammond,Indiana,HVAC & Air Quality,False,False,False,False,False
0x8811de33f26624ab:0x35cf371ea066f7b4,Hammond,Indiana,Roofing & Insulation,False,False,False,False,False
0x8811df1308acd457:0x1d34cad0cb43dddb,Hammond,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x8811dfab4338ed9f:0xd7e1a98ae84b9a2b,Hammond,Indiana,Handyman or Other,False,False,False,False,False
0x8811de257c5f05b3:0x8e5e2f5e1ae74306,Hammond,Indiana,Plumbing Services,False,False,False,False,False
0x8811925f1f9c9b41:0x574e885227035465,Hebron,Indiana,Plumbing Services,False,False,True,True,False
0x8811e0b5ceab3adf:0x623e9efe02cef436,Highland,Indiana,HVAC & Air Quality,True,False,True,True,True
0x8811e0daebf18867:0x1e1a2b5db42d96f0,Highland,Indiana,Exterior Remodeling or Construction,True,False,True,False,True
0x8811e0b4d7d815b9:0x8d55e00fbfd046ae,Highland,Indiana,Cleaning Services,True,False,True,True,True
0x8811ddbe7728e5fb:0x61bf055177c75eea,Hobart,Indiana,Plumbing Services,False,False,False,True,False
0x8811eaef79ac1691:0x902d2f327d1da886,Hobart,Indiana,HVAC & Air Quality,False,True,False,False,False
0x8811eafcb9732be5:0xb39e5e8a4d632f60,Hobart,Indiana,HVAC & Air Quality,False,True,False,False,False
0x8815c992f041652f:0x30e08b37c8a9ccfb,Huntington,Indiana,Handyman or Other,False,False,False,False,False
0x8815b6192cd9343f:0xf8f8414e8cb0efdd,Huntington,Indiana,Appliance Repair & Installation,False,True,False,False,False
0x8815ca46351a6e1d:0xedbde08acd7ebb75,Huntington,Indiana,Appliance Repair & Installation,False,True,False,False,False
0x8815c869d1252637:0x4146c6e0aaeca628,Huntington,Indiana,Masonry & Concrete Services,False,False,False,False,False
0x8815ca21dadc98d3:0xaddda9d57fa9e795,Huntington,Indiana,HVAC & Air Quality,False,False,False,False,False
bgy8m-50jQaQYduxNVbQlw,Indianapolis,Indiana,Home Inspection & Real Estate,False,False,False,False,False
0x8814aac9e5947cb7:0xb82dcf7c0dec2188,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x8814acb3f5103af3:0xd39956bb9f6a4062,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x8814ad540902370d:0x6eccae8f0ca52dbe,Indianapolis,Indiana,Handyman or Other,False,False,False,False,True
0x8814caedd1d6f56b:0x2993a54342334f5f,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b43e15b6c6c2f:0x1b679ad8f6764f83,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b44e0f5b0c637:0x627feed48af8e198,Indianapolis,Indiana,Handyman or Other,False,False,False,False,True
0x886b46602e2d89bd:0x4f8038fc991e6524,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b46ff5aa42d05:0x44087f091e2c1832,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b4782eafb3553:0x9aa150984a7d1ae,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b488af58dd415:0x657c7f3c55ee6fed,Indianapolis,Indiana,Handyman or Other,False,False,False,False,True
0x886b48cb87b57519:0xc852ed4cfa0706a2,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b48e93340d22d:0x15934e2a3559fdc,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b494cd024be73:0x1c91e450fa86ce8,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b49c3b35ce8e3:0x5a0f6a5134a61023,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b4c1a228657c7:0x19171926d40e3033,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b4d260954ee15:0x2f39d244d9ba0409,Indianapolis,Indiana,Handyman or Other,False,False,False,False,True
0x886b4e3a1a470273:0xddb5cb883981101f,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b4f473ff78f95:0xec4386cf25d2a72b,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b4f4951d5d4f3:0x2aa37e7fa4d12cd,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b4f83879f7847:0x41bd4028d7f85e6b,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b502639933751:0x2fe6ce577e4e3c40,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b502ddafdb0f1:0x543d8990c9fe24ee,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b507cb88fd283:0xdeae4f74fa71986c,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b51214f9a4457:0x221933963471a449,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b523abbef1ab5:0x7f35d10624f32210,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b52509c9aae2f:0x4529cf475bdfba81,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b53a8e79efd5b:0x2962da011c895bc2,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b5525e6ac8be1:0x71170740726b0d16,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b589148d60233:0x6f19b0e0e82d94e5,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b5a4c0c7a19fd:0x59ea44c1af5d29da,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b5b3713f948c9:0xe731c542aaa4d49a,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b5c701e6283d7:0xfcd817930842b010,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886b5ca8b74fffff:0x944706a06ab30988,Indianapolis,Indiana,Handyman or Other,False,False,False,False,True
0x886ca743df23097b:0xe34d06e09c7b35c0,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886ca74b009fdca7:0x5b769b9daa6f8661,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886ca79f6439a899:0x55c0e6f3856c2fae,Indianapolis,Indiana,Handyman or Other,False,False,False,False,False
0x886ca8fbe202def7:0x178d285ccd9f3b03,Indianapolis,Indiana,Handyman or Other,False,False,False,False,True
0x886ca97d4fb048d1:0xedd2851fd1078322,Indianapolis,Indiana,Handyman or Other,False,False,False,False,True
0x8814b33321b3a1df:0xa4d1e9a46ec04908,Indianapolis,Indiana,Roofing & Insulation,False,False,False,False,True
0x886b4d9cdd74f0af:0x9d507e2cd850d20,Indianapolis,Indiana,Roofing & Insulation,False,False,False,False,True
0x886b53da3e9069bd:0x5ac6b9a3e7f2534f,Indianapolis,Indiana,Roofing & Insulation,False,False,False,False,False
0x886b555610e48423:0xaeb60168cccde388,Indianapolis,Indiana,Roofing & Insulation,False,False,False,False,True
0x886caa62a7f7d4bd:0xac47512f5b9b4995,Indianapolis,Indiana,Roofing & Insulation,False,False,False,False,True
Ze0PrFeAgOxNw-kt-N8gMg,Indianapolis,Indiana,Roofing & Insulation,False,False,False,False,False
0x886b41027f20c151:0x73c3549fbbd393eb,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,True
0x886b42a8816b87d1:0x21d508a8b547791b,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,True
0x886b45d2811812e5:0x2b1a2c88228a31c4,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
0x886b46805bff3dfb:0x1973a3f3b7077449,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
0x886b4b8b48e8e601:0xa3bf1e62a549d6ca,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
0x886b4d3184e0be5b:0x15a7a6514220243e,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,True
0x886b4e37f9f9c791:0x8b0f934ddd577db1,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,True
0x886b4e3a691970cb:0x8c3ecdef47c8caae,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,True
0x886b4ef0a6fe9bcb:0xd27aa87bb685ad,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
0x886b552926944aa3:0xef47472a90b24cf7,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
0x886b55b2ad8ecd45:0xcb2aedb8d2285314,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,True
0x886b5671cc04e4c7:0x3d358cc74f9eddf8,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
0x886b570400000001:0x26624ec72aaca422,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,True
0x886b57226bc98be1:0x3d0752eb4e65e36a,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
0x886b576a575b2acf:0x34d4b79e8c86e15f,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,True
0x886b580b62ed850d:0x1e1ae6fa94519626,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
0x886b59274c7839af:0x1cfe1ccd14ca2ff1,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,True
0x886b5a4f5331bae7:0xe33f88e9c50b30a5,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
0x886b5a888b4341fb:0xc34f80c2f001a1a6,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
0x886ca7f597cbb20b:0x9e32de56dc18f7ae,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
0x886ca888ffa12bb5:0x74cc85a66daad7bd,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
0x886ca8f25db9cb77:0xcfadc4e1a8582ae6,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
0x886caa833a653bcb:0xf424e4d17bea0685,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
0x886cb2ec6a838267:0x24c5145081b8fef7,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,True
5YPuzeKxIhxkP_MZAVYNUA,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
5zzvBflLnA_XXFs_2XXKtQ,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
LgyxaB7usQqtqsx0UbDibA,Indianapolis,Indiana,HVAC & Air Quality,False,False,False,False,False
0x8814b35c457a7d8f:0x4e2db67a0dbb7920,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
0x8814b4a0f4549bdb:0x9da7b760b575bbe2,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,True
0x886b435b084650d7:0x57c51cc76c4d8581,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
0x886b45b6c54a9d17:0x4bb6ec5843b3cb09,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,True
0x886b4681a9e6f287:0xc289606415aa8b55,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,True
0x886b494f191c4563:0x4a79bafae6369afe,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,True
0x886b4c1adf2268f5:0x145953286669a3d1,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
0x886b4e8c2e81128f:0xac60c2705cd3ef39,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
0x886b5239c6e4ec67:0xc8236a2ce66e29f,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
0x886b52e66ba55997:0xf09a16f1b6df862f,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,True
0x886b551555555513:0xcc953bfc47d661e8,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
0x886b556a2134f65b:0x2aee058e9f339259,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
0x886b5596888a8acb:0x52b0c10ba0010496,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,True
0x886b566cba224a49:0x96432e97557363b5,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
0x886b579e942edc0f:0x7ccba6e48f43e9cc,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
0x886b5be31cc0e593:0x9791ec95dddf4b52,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
0x886b5bec70c4b3df:0xf90737ae8b2befdc,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
0x886ca78100d8581d:0xf8e7b4e27488f5f4,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
0x886ca78c1f246605:0x2b8d3cb79d596d0e,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,True
0x886cab18724fd141:0xbab4948985191b56,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,True
1mrDQc7sPDuEvQr0ovUAow,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
IjD1aW0BOuH-tNlE9QMMEg,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
QFKSuoDug9y6CHWJ0y-cxQ,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
az0ad1cwqHSLjIVvTqe5sA,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
dJFsO4cH6HrHWViBiDjc9Q,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
erzBXJVx7qb2apECFAHG6g,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
iPn-PHWtw8NEMcqqHrxX-g,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
z7A9nIWxFPOnbgz7drHZyA,Indianapolis,Indiana,Interior Remodeling,False,False,False,False,False
AUvCPs2Cyxg46r-FfFfMeA,Indianapolis,Indiana,Electrical Services,False,False,False,True,False
0qQjSxq1_9Q51jTS4k6deQ,Indianapolis,Indiana,Plumbing Services,False,False,False,False,False
0x88135512e0cae161:0x428b76e53d3b09db,Indianapolis,Indiana,Plumbing Services,False,False,False,False,True
0x8814ac6fffffffff:0xaca3ee55f06989b,Indianapolis,Indiana,Plumbing Services,False,False,False,False,True
0x8814acc61af21c01:0x60c92c6c547762b5,Indianapolis,Indiana,Plumbing Services,False,False,False,False,True
0x8814b334a093bc6d:0x1ad494708dbcd92c,Indianapolis,Indiana,Plumbing Services,False,False,False,False,True
0x8814b34cba74315d:0x40a8f8c0aa59e688,Indianapolis,Indiana,Plumbing Services,False,False,False,False,False
0x886b4e85c516ea1d:0xee2a7b4fe419948b,Indianapolis,Indiana,Plumbing Services,False,False,False,False,True
0x886b4f1b1d96d291:0x608d7e439008823,Indianapolis,Indiana,Plumbing Services,False,False,False,False,True
0x886b57599066c5f9:0xb7841bf3d58feca0,Indianapolis,Indiana,Plumbing Services,False,False,False,False,True
0x886b58593ca178bd:0x8da60a881bc62694,Indianapolis,Indiana,Plumbing Services,False,False,False,False,False
0x886b5958e21a24a9:0x96672e3f9e23cc80,Indianapolis,Indiana,Plumbing Services,False,False,False,False,False
0x886ca9358389ecc3:0xd8301481d45bd46f,Indianapolis,Indiana,Plumbing Services,False,False,False,False,False
0x886cb94919e4c015:0xb3df2521caff0b6b,Indianapolis,Indiana,Plumbing Services,False,False,False,False,True
fbn15Fte56AhnEnXyg0VoA,Indianapolis,Indiana,Plumbing Services,False,False,False,False,False
0x8814b3376bb09d85:0x5405f25939172cd5,Indianapolis,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x8814b34f46671eb7:0x118b3e7b54b9d255,Indianapolis,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x886b52f62cdb14a1:0x24e44745f5f767ed,Indianapolis,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x886b55b910825daf:0x160d180273ca25ce,Indianapolis,Indiana,Appliance Repair & Installation,False,False,False,False,True
0x886b56fda49ebee1:0x393a7fa54ea01d4f,Indianapolis,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x886b5768ae0e0b4d:0x55b17ec0cfd38dd8,Indianapolis,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x886b57ddc5b43435:0xb5168583ef922753,Indianapolis,Indiana,Appliance Repair & Installation,False,False,False,False,True
0x886b5b9761780885:0x36cdb9d8103ac437,Indianapolis,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x886b5e83e4b891fd:0xde746e0de8f80d0c,Indianapolis,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x886ca8efe6cd5f9d:0x4632e57271f0addd,Indianapolis,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x886ca9d2cda29a0d:0xc7f0d645b70ed3b2,Indianapolis,Indiana,Appliance Repair & Installation,False,False,False,False,False
0x8814ace92493dbbb:0xb6670cbe12b67e42,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x8814b2de32160a67:0x6d4c20a596ea8e3d,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b44d834326485:0xda527718cc784a8d,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b4935a7c76dfd:0x4292f3e780c95cf0,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b4a522680d67d:0xddf00b8698a7981,Indianapolis,Indiana,Cleaning Services,False,False,False,False,True
0x886b4b9a4a548473:0xbf2c6a3c02ababf1,Indianapolis,Indiana,Cleaning Services,False,False,False,False,True
0x886b4d28888c3109:0x7853d224c5c4561c,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b4d4f45a18c69:0x375d2d13a1a22370,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b4d51fffee0ef:0x1f75d15f43f130d2,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b4d62d29d9563:0x80473f67cc3aa7d0,Indianapolis,Indiana,Cleaning Services,False,False,False,False,True
0x886b4d9d97fb53f5:0xa3efe07ca2b7ac6,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b4db50547599f:0x553a767c0fe3c19e,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b4e85c516ea1d:0xe2f5cd5c984e4df7,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b4f057457ad21:0x3e180c0657d60f2a,Indianapolis,Indiana,Cleaning Services,False,False,False,False,True
0x886b4f3720cfd333:0x2d11d5c0cd7fe7d7,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b503c00000001:0x7dc28f2e56b2205f,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b50cc21d43561:0x27016387125ea114,Indianapolis,Indiana,Cleaning Services,False,False,False,False,True
0x886b514ccdac858d:0x285e935cb3323ad1,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b51e60e9957eb:0xaebbfd7d884cc2bd,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b5239767c6cdb:0xc04c8234bb5d468c,Indianapolis,Indiana,Cleaning Services,False,False,False,False,True
0x886b53a9ba1ea1c9:0x5011687d8831a84b,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b53af3e681527:0x925372c11711c552,Indianapolis,Indiana,Cleaning Services,False,False,False,False,True
0x886b56f6d8da42c7:0x8134979aa92e5593,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b57af0c3cc80d:0xf121c388e57f01e1,Indianapolis,Indiana,Cleaning Services,False,False,False,False,True
0x886b581d9e6f720b:0xdc21cdbc34386d7d,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b585fef2127f5:0xab674baa5786a17d,Indianapolis,Indiana,Cleaning Services,False,False,False,False,True
0x886b594aa41ca3ad:0x819b7e9c63d1145e,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b598266b64e43:0x3942195f0061d1e6,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886ca7c58491f0c5:0x549502c3c5cf1a57,Indianapolis,Indiana,Cleaning Services,False,False,False,False,True
0x886ca9e8d2515c45:0x3f776794c9f185af,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886caa820b2189a3:0x8761878cbcfc9417,Indianapolis,Indiana,Cleaning Services,False,False,False,False,True
0x886caa83a20e4bbb:0x9541ad4f8d18297c,Indianapolis,Indiana,Cleaning Services,False,False,False,False,True
6pt7H9LD2K7vWp81INXrmA,Indianapolis,Indiana,Cleaning Services,False,False,False,False,False
0x886b17705ded3f5f:0x51773fa008179672,Indianapolis,Indiana,Masonry & Concrete Services,False,False,False,False,True
0x886b4c216e0c6dad:0x7dec0b2d4713f83f,Indianapolis,Indiana,Masonry & Concrete Services,False,False,False,False,False
0x886b5000c1d6aec9:0x496b9397088d4b25,Indianapolis,Indiana,Masonry & Concrete Services,False,False,False,False,False
0x886b597021609a41:0x8d81bf65a1ae6922,Indianapolis,Indiana,Masonry & Concrete Services,False,False,False,False,False
0x8814b473355a1e73:0xf84066558f529da6,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,False
0x886b435a5444fc8b:0x2dd06c4dcefc54e2,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,False
0x886b4eb87b3e4cf3:0x9171c9084e5341e,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,False
0x886b4fa27c2d3209:0x6cf67f588f02f562,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,True
0x886b4fc30c48b245:0xc67d9044c8559571,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,False
0x886b544eac8b2203:0xe7c4f5c4a3d922cd,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,False
0x886b5450cab12c59:0x96537d736d43b2a4,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,False
0x886b545742cbd397:0xe9b80b70f6c4a3d7,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,False
0x886b5566f2fd8705:0xc84c46425224e70d,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,False
0x886b572379936399:0xb12fb6adafb34cdd,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,False
0x886b58784781577f:0x8a48152c5fec2ab2,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,True
0x886b5bb20e760171:0x9c65b08ad0c738cf,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,False
0x886ca7368a7f95d9:0xebda4cbfaefcc0a4,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,False
0x886caddff7eacca3:0xaef5f0a836ee9218,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,False
Tp97yStNOMkZJowyn8PvrQ,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,False
cMWJHl9JQi4-Q2TuAK576Q,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,False
kO5Rkfpp7OO72lAguGZwOg,Indianapolis,Indiana,Landscape & Garden Services,False,False,False,False,False
06V2NF7bitrn07JK3cRtKA,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x8814aaabd3aabc67:0x3359009ec6fb6226,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,True
0x8814ace604116953:0x5fde8aeb92dd98cd,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,True
0x886b44e0e68e3c65:0x23701b3d21bb1e6d,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x886b45b563945af7:0x71c85ab9d208a48d,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,True
0x886b4bb9ebebd2e9:0x3344686a16f63e4b,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x886b4bf826055273:0x455c616ce5a8e6bd,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,True
0x886b4c2905f00147:0x45afcc2b2fe91182,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x886b50f6a464a2c7:0x71ecf7ba4e466930,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x886b514955555555:0xb84522cc849e638c,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,True
0x886b523f54eecc19:0xece228ef54c08db8,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
0x886b524515ee574b:0x540a03e43093068b,Indianapolis,Indiana,Exterior Remodeling or Construction,False,False,False,False,False
